"","Place.FIPS","Geography.Name","County.FIPS","County.Name","Total.Population","Population.Density..Per.Sq..Mile.","Area..Land.","Under.5.Years","X5.to.9.Years","X10.to.14.Years","X15.to.17.Years","X18.to.24.Years","X25.to.34.Years","X35.to.44.Years","X45.to.54.Years","X55.to.64.Years","X65.to.74.Years","X75.to.84.Years","X85.Years.and.Over","White.Alone","Black.or.African.American.Alone","American.Indian.and.Alaska.Native.Alone","Asian.Alone","Native.Hawaiian.and.Other.Pacific.Islander.Alone","Some.Other.Race.Alone","Two.or.More.Races","Not.Hispanic.or.Latino.","Hispanic.or.Latino","Population.25.Years.and.Over.","Less.than.High.School","High.School.Graduate..Includes.Equivalency.","Some.College","Bachelor.s.Degree","Master.s.Degree","Professional.School.Degree","Doctorate.Degree","Population.25.Years.and.Over..1","Less.than.High.School.1","High.School.Diploma","Bachelor.s.Degree.or.Better","Households.","Less.than..10.000","X.10.000.to..14.999","X.15.000.to..19.999","X.20.000.to..24.999","X.25.000.to..29.999","X.30.000.to..34.999","X.35.000.to..39.999","X.40.000.to..44.999","X.45.000.to..49.999","X.50.000.to..59.999","X.60.000.to..74.999","X.75.000.to..99.999","X.100.000.to..124.999","X.125.000.to..149.999","X.150.000.to..199.999","X.200.000.or.More","Median.Household.Income..In.2020.Inflation.Adjusted.Dollars.","Median.Household.Income.Occupied.Housing.Units.","Owner.Occupied","Renter.Occupied","Per.Capita.Income..In.2020.Inflation.Adjusted.Dollars.","Occupied.Housing.Units.","Owner.Occupied.1","Renter.Occupied.1","Owner.Occupied.Housing.Units.","White.Alone..Not.Hispanic.or.Latino.Homeowners.","Non.White.Homeowners","Owner.Occupied.Housing.Units..1","Less.than..20.000","X.20.000.to..49.999","X.50.000.to..99.999","X.100.000.to..149.999","X.150.000.to..299.999","X.300.000.to..499.999","X.500.000.to..749.999","X.750.000.to..999.999","X.1.000.000.or.More","Population.Under.18.Years.of.Age.for.Whom.Poverty.Status.Is.Determined.","Living.in.Poverty","At.or.Above.Poverty.Level","Population.Age.18.to.64.for.Whom.Poverty.Status..Is.Determined.","Living.in.Poverty.1","At.or.Above.Poverty.Level.1","Population.Age.65.and.Over.for.Whom.Poverty..Status.Is.Determined.","Living.in.Poverty.2","At.or.Above.Poverty.Level.2","Rural.Capacity..Headwaters.Index.","Social.Vulnerability..CDC.Index.","Percent.of.Land.in.500.Year.Floodplain","Percent.of.Land.in.100.Year.Floodplain","Total.Percent.of.Land.at.Some.Level.of.Flood.Risk","Application.Number","Project.Title","Project.Description","Applicant","Applicant.Type","Project.Type","Application.Date","State.Agency.Requested.for.Funding","Funding.Request....","Total.Project.Budget....","Funding.Decision.Year","Award.Date","Grant.Award....","Encumbered....","City.Town","County","Place.ID","X0.2.PCT.ANNUAL.CHANCE.FLOOD.HAZARD","X0.2.PCT.ANNUAL.CHANCE.FLOOD.HAZARD.CONTAINED.IN.CHANNEL","X0.2.PCT.ANNUAL.CHANCE.HAZARD","A","AE","VE","X.blank.","Grand.Total"
"536",3757740,"Roper town","187","Washington ",757,883.9,0.86,74,75,54,56,50,41,92,127,41,56,78,13,91,515,0,0,0,151,0,606,151,448,112,147,127,53,9,0,0,448,112,274,62,328,90,14,70,15,34,53,2,5,3,23,12,0,0,3,4,0,19609,19609,29803,9806,11409,328,155,173,155,45,110,155,3,37,65,26,24,0,0,0,0,259,194,65,351,183,168,147,10,137,4,0.79,7.74,25.31,33.05,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,7.74,NA,NA,NA,25.31,NA,NA,33.05
"537",3758020,"Rosman town","175","Transylvania",842,1542.2,0.55,32,87,50,39,18,150,114,84,40,170,42,16,816,0,0,0,0,24,2,740,102,616,113,204,280,19,0,0,0,616,113,484,19,438,58,35,29,31,29,22,0,37,140,0,33,18,0,6,0,0,43281,43281,31607,45108,19988,438,117,321,117,106,11,117,19,14,24,32,17,11,0,0,0,208,111,97,406,99,307,228,35,193,5,0.53,8.81,19.99,28.79,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,8.81,NA,19.99,NA,NA,28.79
"538",3758040,"Rougemont CDP","63, 145","Durham, Person ",750,118.8,6.31,59,49,64,23,7,11,68,135,138,127,56,13,472,278,0,0,0,0,0,750,0,548,56,209,167,116,0,0,0,548,56,376,116,294,0,28,0,0,73,25,16,0,0,13,11,60,51,10,7,0,NA,NA,NA,NA,27135,294,294,0,294,229,65,294,0,73,13,64,90,54,0,0,0,195,0,195,359,0,359,196,0,196,NA,0.31,0,2.45,2.45,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,2.45,NA,NA,2.45
"539",3758140,"Rowland town","155","Robeson ",1130,1073.9,1.05,42,80,54,25,109,126,86,139,149,212,46,62,246,739,144,0,0,0,1,1130,0,820,128,268,309,72,33,0,10,820,128,577,115,496,88,45,89,34,19,31,53,22,12,41,14,29,7,5,7,0,23000,23000,30529,14688,15292,496,313,183,313,97,216,313,35,36,130,23,84,0,5,0,0,189,90,99,609,131,478,320,51,269,54,0.93,0,0.42,0.42,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,0.42,NA,NA,0.42
"540",3758160,"Roxboro city","145","Person ",8323,1183.8,7.03,512,416,469,508,778,898,1111,1024,918,988,534,167,3426,3491,120,0,21,732,533,7135,1188,5640,1204,2123,1566,539,181,27,0,5640,1204,3689,747,3455,412,304,344,313,178,243,212,108,129,218,458,226,223,3,6,78,32753,32753,46291,22766,26827,3455,1663,1792,1663,883,780,1663,390,125,585,311,214,0,38,0,0,1884,1238,646,4624,1122,3502,1451,292,1159,75,0.77,0.42,3.32,3.75,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.42,NA,NA,NA,3.32,NA,NA,3.75
"541",3758180,"Roxobel town","15","Bertie ",234,224.4,1.04,6,21,15,4,10,23,41,5,57,27,18,7,71,150,0,4,0,0,9,226,8,178,76,40,44,12,6,0,0,178,76,84,18,87,22,2,2,16,3,0,0,7,0,7,8,14,4,0,0,2,NA,NA,44107,NA,16232,87,67,20,67,41,26,67,5,19,18,19,4,2,0,0,0,46,32,14,136,75,61,52,6,46,41,0.81,0.17,1.59,1.76,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.17,NA,NA,NA,1.59,NA,NA,1.76
"542",3758260,"Royal Pines CDP","21","Buncombe ",4499,1657.7,2.71,405,104,283,146,148,493,537,515,914,703,178,73,4027,0,0,396,0,0,76,4267,232,3413,85,571,1041,977,589,78,72,3413,85,1612,1716,1792,0,17,10,108,120,77,0,16,111,175,145,255,193,241,245,79,84415,84415,90179,51286,38959,1792,1554,238,1554,1389,165,1554,0,0,0,99,699,524,189,43,0,938,77,861,2607,85,2522,954,17,937,61,0.36,0.15,0.85,1.01,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.15,NA,NA,NA,0.85,NA,NA,1.01
"543",3758340,"Ruffin CDP","157","Rockingham ",467,102.6,4.55,6,58,0,0,33,23,239,21,23,64,0,0,213,100,0,0,0,0,154,467,0,370,0,225,145,0,0,0,0,370,0,370,0,199,19,8,10,0,30,0,31,0,0,18,7,0,0,76,0,0,NA,NA,NA,2499,28621,199,164,35,164,88,76,164,0,0,55,86,23,0,0,0,0,64,33,31,339,59,280,64,24,40,NA,0.43,0,3.42,3.42,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,3.42,NA,NA,3.42
"544",3758360,"Rural Hall town","67","Forsyth ",3227,1131.6,2.85,225,159,246,85,72,448,385,439,481,267,198,222,2505,574,0,31,4,99,14,2730,497,2440,253,891,831,395,59,0,11,2440,253,1722,465,1440,33,100,112,86,140,42,100,28,80,126,217,234,51,25,34,32,49964,49964,49563,50581,29169,1440,936,504,936,825,111,936,63,0,116,294,458,5,0,0,0,715,214,501,1825,137,1688,687,10,677,6,0.3,0.36,2.85,3.21,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.36,NA,NA,NA,2.85,NA,NA,3.21
"545",3758420,"Ruth town","161","Rutherford ",629,1482.2,0.42,37,61,20,22,34,74,64,92,97,74,39,15,519,41,0,0,0,14,55,582,47,455,90,170,139,38,16,2,0,455,90,309,56,244,49,27,19,8,4,10,9,14,20,12,24,32,14,2,0,0,38750,38750,38906,NA,17247,244,185,59,185,160,25,185,7,8,66,33,66,2,0,0,3,137,28,109,361,129,232,128,13,115,6,0.77,0,1.11,1.11,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,1.11,NA,NA,1.11
"546",3758440,"Rutherford College town","23","Burke ",1104,480.5,2.3,53,87,16,17,91,80,95,108,197,225,107,28,983,0,0,92,0,3,26,1076,28,840,72,337,225,160,39,4,3,840,72,562,206,512,30,72,51,31,7,18,35,28,24,45,79,7,62,3,12,8,43400,43400,52431,NA,25440,512,351,161,351,333,18,351,0,20,66,93,147,21,0,0,4,173,49,124,571,88,483,360,13,347,NA,0.64,0,1.01,1.01,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,1.01,NA,NA,1.01
"547",3758460,"Rutherfordton town","161","Rutherford ",4071,988.2,4.12,238,368,74,100,80,619,568,240,613,519,442,210,3583,183,53,4,0,5,243,3926,145,3211,280,784,1063,814,181,71,18,3211,280,1847,1084,1859,150,246,130,117,76,105,0,84,133,120,207,211,94,28,66,92,46144,46144,51866,26521,27528,1859,1182,677,1182,1076,106,1182,17,12,218,301,522,95,0,17,0,780,124,656,1896,299,1597,1149,241,908,71,0.75,0.62,3.89,4.52,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.62,NA,NA,NA,3.89,NA,NA,4.52
"548",3758620,"St. Helena village","141","Pender ",410,72.7,5.64,18,13,14,10,55,58,15,46,92,76,9,4,294,82,0,0,0,27,7,383,27,300,24,64,127,65,13,7,0,300,24,191,85,174,15,1,3,6,4,4,16,12,3,15,26,27,20,10,10,2,64063,64063,66563,NA,33504,174,152,22,152,113,39,152,5,1,9,31,86,12,8,0,0,49,10,39,266,21,245,89,5,84,59,0.9,0,3.71,3.71,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,3.71,NA,NA,3.71
"549",3758630,"St. James town","19","Brunswick ",5889,646.5,9.11,0,26,71,26,22,30,195,386,1409,2626,1000,98,5702,0,0,34,0,26,127,5726,163,5744,72,460,1414,2206,1278,164,150,5744,72,1874,3798,2893,18,105,26,95,44,90,43,58,41,181,216,384,361,332,348,551,110814,110814,110691,111118,72257,2893,2752,141,2752,2621,131,2752,41,31,0,0,209,1483,764,148,76,123,0,123,2042,189,1853,3724,0,3724,7,0.08,5.7,15.4,21.1,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,5.7,NA,NA,NA,13.78,1.62,NA,21.1
"550",3758720,"St. Pauls town","155","Robeson ",2114,1396.8,1.51,225,150,116,44,116,226,193,250,304,299,137,54,1052,392,83,0,0,448,139,1324,790,1463,411,553,376,87,33,3,0,1463,411,929,123,893,105,82,133,74,43,68,55,43,8,98,54,100,15,15,0,0,30495,30495,38646,24113,17053,893,447,446,447,290,157,447,17,62,187,95,71,9,0,6,0,535,238,297,1089,279,810,490,88,402,65,0.94,0,0.24,0.24,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,0.24,NA,NA,0.24
"551",3758730,"St. Stephens CDP","35","Catawba ",9298,998.3,9.31,497,519,513,415,1039,947,1360,1185,1216,930,480,197,7303,774,22,236,0,763,200,7902,1396,6315,925,2006,2110,1022,207,27,18,6315,925,4116,1274,3689,176,134,258,222,193,202,201,59,173,548,344,615,322,108,67,67,53559,53559,57733,39650,24917,3689,2867,822,2867,2546,321,2867,128,25,424,1255,979,0,21,27,8,1943,188,1755,5747,353,5394,1596,150,1446,58,0.58,0.37,7.17,7.54,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.37,NA,NA,NA,7.17,NA,NA,7.54
"552",3758740,"Salem CDP","23","Burke ",1479,344.5,4.29,35,31,41,48,53,130,178,265,112,416,137,33,1308,0,0,0,56,115,0,1364,115,1271,179,243,569,199,73,8,0,1271,179,812,280,718,79,55,30,48,37,30,24,28,22,75,145,74,53,18,0,0,50469,50469,56213,NA,25628,718,617,101,617,546,71,617,9,37,180,176,165,50,0,0,0,155,59,96,738,312,426,586,11,575,55,0.71,0.26,3,3.27,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.26,NA,NA,NA,3,NA,NA,3.27
"553",3758840,"Salemburg town","163","Sampson ",368,377.3,0.98,8,8,5,30,36,46,37,38,51,60,32,17,277,49,5,0,0,2,35,346,22,281,2,116,82,57,21,0,3,281,2,198,81,177,16,6,12,17,16,18,7,12,4,11,26,21,2,1,5,3,38750,38750,58750,30833,26131,177,105,72,105,101,4,105,0,0,40,23,38,4,0,0,0,46,3,43,208,13,195,109,13,96,47,0.93,0,0.93,0.93,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,0.93,NA,NA,0.93
"554",3758860,"Salisbury city","159","Rowan ",33961,1556.7,21.82,2023,2291,2302,1323,4140,4402,3561,4112,4064,3129,1797,817,18709,12251,101,351,11,1077,1461,29695,4266,21882,2701,6338,7366,3732,1177,342,226,21882,2701,13704,5477,12401,1250,770,895,745,536,751,798,782,673,966,999,1285,546,268,604,533,43364,43364,62917,31280,25216,12401,6143,6258,6143,4410,1733,6143,192,201,1403,1559,1927,649,83,108,21,7900,2718,5182,17605,3366,14239,4969,580,4389,89,0.73,0.64,10.01,10.65,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.64,NA,NA,NA,10.01,NA,NA,10.65
"555",3758920,"Saluda city","149, 89","Polk, Henderson ",779,500.8,1.56,31,28,18,18,22,25,77,73,112,248,103,24,737,25,9,7,0,0,1,766,13,662,60,116,187,220,61,10,8,662,60,303,299,356,33,12,24,8,26,32,14,42,13,23,11,51,34,6,13,14,42197,42197,50893,25688,28824,356,275,81,275,267,8,275,0,0,0,51,156,60,6,2,0,91,33,58,285,92,193,313,27,286,NA,0.25,0,0,0,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,0
"556",3758940,"Salvo CDP","55","Dare ",94,97,0.97,0,0,12,0,0,0,9,27,19,0,27,0,94,0,0,0,0,0,0,94,0,82,4,17,0,46,6,9,0,82,4,17,61,39,0,0,0,0,0,16,0,0,4,0,11,0,0,0,8,0,49688,49688,65568,NA,33204,39,33,6,33,33,0,33,0,0,0,0,14,11,8,0,0,12,0,12,55,0,55,27,0,27,NA,0.66,0,96.75,96.75,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,71.61,25.15,NA,96.75
"557",3759090,"Sandy Creek town","19","Brunswick ",212,148.6,1.43,3,2,13,9,15,29,12,34,43,42,10,0,187,5,0,0,0,14,6,193,19,170,41,41,79,9,0,0,0,170,41,120,9,101,14,8,4,4,3,13,2,4,6,10,5,7,8,8,2,3,43125,43125,48500,NA,30747,101,66,35,66,61,5,66,0,3,24,18,15,6,0,0,0,26,6,20,133,37,96,52,8,44,56,0.44,0,0.01,0.01,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,0.01,NA,NA,NA,0.01
"558",3759135,"Sandyfield town","47","Columbus ",674,218.8,3.08,43,32,57,3,47,76,155,78,110,40,31,2,248,412,7,0,0,0,7,579,95,492,111,220,121,30,9,1,0,492,111,341,40,227,13,83,5,4,15,17,7,8,14,25,9,8,10,0,9,0,28194,28194,NA,27250,13232,227,192,35,192,26,166,192,9,9,118,41,14,0,0,0,1,135,22,113,466,235,231,73,3,70,49,0.79,0,11.56,11.56,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,11.56,NA,NA,11.56
"559",3759280,"Sanford city","105","Lee ",29758,1015.4,29.31,2329,2381,2499,1253,2481,4245,3928,3758,3131,2044,1029,680,18368,8173,81,678,0,967,1491,21549,8209,18815,3472,5116,6228,2877,854,90,178,18815,3472,11344,3999,10202,839,529,416,819,656,415,470,665,497,890,1297,1094,495,376,491,253,47017,47017,65454,34272,23371,10202,5339,4863,5339,3497,1842,5339,69,305,1071,1353,2150,336,48,7,0,8252,2416,5836,17100,3125,13975,3536,367,3169,79,0.56,0.45,5.68,6.13,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.45,NA,NA,NA,5.68,NA,NA,6.13
"560",3759540,"Sawmills town","27","Caldwell ",5201,787.5,6.6,230,174,180,355,347,685,554,985,762,609,220,100,4651,66,10,51,0,292,131,4883,318,3915,936,1370,1201,252,104,36,16,3915,936,2571,408,1848,174,172,132,54,105,72,57,24,30,207,172,307,196,109,22,15,55296,55296,59868,34559,21809,1848,1214,634,1214,1170,44,1214,70,51,391,267,377,54,0,0,4,851,257,594,3333,692,2641,929,78,851,57,0.53,0.16,2.79,2.95,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.16,NA,NA,NA,2.79,NA,NA,2.95
"561",3759580,"Saxapahaw CDP","1","Alamance ",1340,258.5,5.18,61,18,98,83,70,267,88,201,193,196,65,0,1146,33,138,0,0,0,23,1097,243,1010,164,345,291,148,20,5,37,1010,164,636,210,592,0,17,96,34,0,121,6,44,29,52,32,64,55,15,27,0,41667,41667,50511,30042,23774,592,393,199,393,362,31,393,104,29,18,118,96,0,20,8,0,260,66,194,819,99,720,261,0,261,6,0.32,0.85,14.34,15.19,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.85,NA,NA,NA,14.34,NA,NA,15.19
"562",3760000,"Sea Breeze CDP","129","New Hanover ",1646,883,1.86,38,93,78,57,88,163,367,232,195,169,166,0,1517,0,24,0,0,0,105,1541,105,1292,38,383,326,357,75,66,47,1292,38,709,545,746,42,105,84,0,0,25,102,17,12,13,25,91,67,0,72,91,NA,NA,82090,NA,41546,746,509,237,509,501,8,509,39,0,40,0,155,150,63,37,25,266,66,200,1045,307,738,335,0,335,65,0.25,21.34,45.06,66.4,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,21.34,NA,NA,NA,29.39,15.67,NA,66.4
"563",3760080,"Seagrove town","151","Randolph ",464,404.3,1.15,19,53,59,6,10,34,116,39,53,40,32,3,464,0,0,0,0,0,0,459,5,317,24,107,109,61,16,0,0,317,24,216,77,187,3,4,1,15,9,12,7,14,8,29,61,14,2,0,8,0,55694,55694,60091,29375,21490,187,158,29,158,153,5,158,3,6,45,87,15,2,0,0,0,133,18,115,252,29,223,75,2,73,58,0.42,0,0.32,0.32,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,0.32,NA,NA,0.32
"564",3760180,"Sedalia town","81","Guilford ",471,235.6,2,7,7,15,1,60,35,52,42,73,111,55,13,89,378,0,0,0,4,0,427,44,381,52,132,123,27,45,2,0,381,52,255,74,190,5,15,5,2,18,25,12,3,4,10,12,35,19,12,7,6,54643,54643,56250,NA,30951,190,176,14,176,17,159,176,5,12,32,45,70,10,0,0,2,28,2,26,262,21,241,179,23,156,55,0.24,0.35,3.01,3.35,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.35,NA,NA,NA,3.01,NA,NA,3.35
"565",3760320,"Selma town","101","Johnston",6950,1286.1,5.4,453,693,743,372,700,1030,998,673,418,554,205,111,2537,3429,0,0,0,735,249,4660,2290,3989,863,974,1694,232,187,19,20,3989,863,2668,458,2561,253,617,257,283,87,195,73,155,74,234,97,124,32,18,49,13,23161,23161,41513,19803,14794,2561,749,1812,749,435,314,749,33,79,226,211,175,25,0,0,0,2226,1138,1088,3819,1124,2695,870,177,693,63,0.82,1.55,7.51,9.06,23,"Selma Flood Mitigation modeling","The Town of Selma experiences flooding during heavy non-named rain events in the northeast quadrant of town. The town is separated in four quadrants that are separated by railroads crossing through the center of town. Each quadrant has its own individual internal drainage creating a bowl type system. Golden LEAF flood mitigation grant funds will be used to develop a stormwater master plan for the Town of Selma in the northeastern quadrant. Components of this project include field data collection, modeling of existing watersheds, development of concept plans and alternatives, and a summary report. Within this quadrant there are households, businesses, other public and private facilities, and healthcare facilities that will benefit from this project. Additionally, the Town Hall, the Selma Fire Department, and the historic Rudy Theater are located in this area. The roads around the fire and EMS stations become impassable. Access to US highway 301 also becomes restricted during flood events. ","Town of Selma","Local Government","Planning","7/7/22","Golden LEAF Foundation Flood Mitigation Program",NA,NA,2022,"10/6/22",137500,137500,"Selma","Johnston",NA,1.55,NA,NA,NA,7.51,NA,NA,9.06
"566",3760515,"Seven Lakes CDP","125","Moore ",4438,529.1,8.39,138,33,186,224,148,271,178,377,668,871,1282,62,3981,199,0,0,0,0,258,4438,0,3709,0,745,1144,1014,622,84,100,3709,0,1889,1820,2061,35,43,36,0,84,123,250,81,80,185,108,306,311,119,53,247,75430,75430,77799,33643,48482,2061,1935,126,1935,1797,138,1935,0,0,33,0,819,616,272,180,15,581,70,511,1642,35,1607,2215,83,2132,66,0.21,0,6.85,6.85,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,6.85,NA,NA,6.85
"567",3760540,"Seven Springs town","191","Wayne ",44,130.1,0.34,3,7,2,0,2,4,2,7,9,1,1,6,40,4,0,0,0,0,0,44,0,30,9,14,7,0,0,0,0,30,9,21,0,14,0,2,0,5,3,0,0,2,0,1,1,0,0,0,0,0,23750,23750,NA,NA,11966,14,5,9,5,5,0,5,2,0,3,0,0,0,0,0,0,12,0,12,22,5,17,2,2,0,56,0.88,2.08,50.32,52.4,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,2.08,NA,NA,NA,50.32,NA,NA,52.4
"568",3760560,"Severn town","131","Northampton ",258,255.2,1.01,11,7,46,15,0,53,41,8,36,26,13,2,122,115,0,0,0,5,16,241,17,179,15,105,51,8,0,0,0,179,15,156,8,119,8,4,32,5,12,9,9,0,9,11,12,4,4,0,0,0,28125,28125,53036,21000,15275,119,51,68,51,41,10,51,0,0,34,4,9,4,0,0,0,79,40,39,138,36,102,41,8,33,52,0.69,0,8.42,8.42,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,8.42,NA,NA,8.42
"569",3760800,"Shallotte town","19","Brunswick ",4205,466.2,9.02,342,159,168,101,175,434,542,205,949,624,382,124,2864,861,72,80,0,83,245,3990,215,3260,137,1004,1310,503,234,41,31,3260,137,2314,809,1880,220,139,133,33,110,21,25,96,71,134,253,183,162,122,72,106,58306,58306,68818,12182,32516,1880,1293,587,1293,1125,168,1293,0,0,50,258,754,193,38,0,0,770,287,483,2296,431,1865,1019,15,1004,72,0.62,6.87,14.03,20.9,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,6.87,NA,NA,0.5,13.48,0.05,NA,20.9
"570",3760940,"Shannon CDP","155","Robeson ",348,340.7,1.02,29,25,42,11,0,27,20,70,17,78,19,10,10,177,115,0,0,46,0,302,46,241,65,99,67,10,0,0,0,241,65,166,10,116,0,9,20,58,0,9,0,0,10,0,0,0,10,0,0,0,23750,23750,24159,NA,12107,116,97,19,97,10,87,97,10,0,59,28,0,0,0,0,0,94,54,40,134,77,57,107,0,107,57,0.92,0,23.44,23.44,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,23.44,NA,NA,23.44
"571",3761200,"Shelby city","45","Cleveland ",20046,898.4,22.31,881,1071,1379,917,1500,1978,2069,3121,2514,2788,1155,673,11664,7055,1,121,125,228,852,19431,615,14298,1912,3844,4704,2559,846,281,152,14298,1912,8548,3838,8636,865,689,708,669,680,365,407,566,321,606,760,814,510,266,248,162,39398,39398,59397,22821,24149,8636,4966,3670,4966,4001,965,4966,112,211,1325,1231,1398,598,91,0,0,4159,1349,2810,11179,2130,9049,4614,554,4060,77,0.67,0.62,4.46,5.08,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.62,NA,NA,NA,4.46,NA,NA,5.08
"572",3761860,"Siler City town","37","Chatham",8159,1356.3,6.02,464,898,587,423,731,1019,1157,980,705,536,437,222,4675,1687,9,7,0,1247,534,4330,3829,5056,1489,1490,1418,411,142,54,52,5056,1489,2908,659,2912,187,293,228,325,145,105,200,259,189,196,223,224,66,161,29,82,38977,38977,50946,31750,23403,2912,1375,1537,1375,658,717,1375,76,20,294,529,443,13,0,0,0,2303,619,1684,4559,924,3635,1051,187,864,62,0.89,0.72,6.36,7.08,16,"Loves Creek Tributary 2 Flood Study","The Town of Siler City experiences flooding along Loves Creek Tributary 2 several times a year during heavy rain events. Flooding along the tributary causes nearby businesses to experience property damage and roadways to flood resulting in loss of access by the public. Golden LEAF flood mitigation grant funds will be used for necessary analysis to determine a list of priority projects for flood and stormwater mitigation. The town and business owners in the area will be responsible for implementation. The town is also committing to the creation of a stormwater utility fund. Businesses and households in the area will benefit from this project.","Town of Siler City","Local Government","Planning","3/29/22","Golden LEAF Foundation Flood Mitigation Program",NA,NA,2022,"10/6/22",210000,210000,"Siler City","Chatham",NA,0.72,NA,NA,NA,6.36,NA,NA,7.08
"573",3761920,"Silver City CDP","93","Hoke ",1092,731.1,1.49,61,130,107,18,175,42,108,23,243,111,74,0,8,965,25,0,0,17,77,1092,0,601,80,287,191,29,14,0,0,601,80,478,43,430,75,24,91,0,141,16,0,0,18,48,17,0,0,0,0,0,25791,25791,25845,25313,12558,430,250,180,250,0,250,250,40,17,96,0,79,0,0,0,18,316,316,0,591,278,313,185,24,161,6,0.95,2.97,14.2,17.17,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,2.97,NA,NA,NA,14.2,NA,NA,17.17
"574",3761950,"Silver Lake CDP","129","New Hanover ",6146,2492.3,2.47,483,274,307,199,365,845,745,857,775,989,234,73,5008,423,15,55,0,421,224,5420,726,4518,281,802,2087,1160,93,73,22,4518,281,2889,1348,2416,209,120,0,154,90,32,46,87,90,186,296,405,172,322,177,30,68150,68150,83899,35174,29454,2416,1825,591,1825,1680,145,1825,354,0,111,192,747,351,70,0,0,1250,252,998,3587,680,2907,1296,106,1190,59,0.49,5.3,13.74,19.04,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,5.3,NA,NA,NA,13.74,NA,NA,19.04
"575",3762040,"Simpson village","147","Pitt ",462,1252,0.37,1,11,29,23,41,45,55,56,92,67,35,7,236,199,4,0,0,12,11,444,18,357,46,97,140,54,11,9,0,357,46,237,74,187,10,24,10,15,6,0,0,5,7,40,9,20,14,12,13,2,56313,56313,57159,55278,26537,187,155,32,155,83,72,155,3,4,48,31,69,0,0,0,0,64,25,39,289,45,244,109,28,81,57,0.19,0.19,1.87,2.07,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,0.19,NA,NA,NA,1.87,NA,NA,2.07
"576",3762060,"Sims town","195","Wilson ",374,1954.4,0.19,35,34,28,1,52,46,60,60,17,32,8,1,261,65,0,0,0,40,8,300,74,224,35,37,86,30,36,0,0,224,35,123,66,157,7,1,4,0,12,10,19,4,12,33,28,16,2,6,3,0,52552,52552,54010,37857,24154,157,117,40,117,103,14,117,0,3,22,52,39,0,0,0,1,98,12,86,235,32,203,41,1,40,63,0.83,0,2.39,2.39,NA,"","","","","","","",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,2.39,NA,NA,2.39
